dataset,model,run_id,stage_name,wall_clock_seconds,share_of_profiled_time,rss_start_mb,rss_end_mb,rss_delta_mb,status
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_ratings_data,0.5575532999937423,0.0007093358095143206,137.62890625,180.828125,43.19921875,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_test_ratings,2.600002335384488e-05,3.307799920348026e-08,180.8984375,180.8984375,0.0,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_train_ratings,3.300001844763756e-05,4.1983600132588614e-08,180.8984375,180.8984375,0.0,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_validation_ratings,2.670002868399024e-05,3.3968566701741987e-08,180.8984375,180.8984375,0.0,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,predict_test,0.1415908999624662,0.00018013613343489203,281.9609375,284.265625,2.3046875,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,predict_train,2.124643200018909,0.002703033959679593,263.3046875,281.3125,18.0078125,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,predict_validation,0.13890409999294207,0.00017671790699554202,281.3125,281.9609375,0.6484375,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_dataset_manifest,0.011314900009892881,1.4395150666637685e-05,136.734375,136.74609375,0.01171875,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_experiment_config,0.050670300028286874,6.446425532644461e-05,136.64453125,136.734375,0.08984375,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_model_profile,0.024922400014474988,3.170701489795817e-05,136.74609375,136.78515625,0.0390625,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_model_requirements,0.00019449996761977673,2.474486151972052e-07,137.4453125,137.4453125,0.0,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_split_cache,0.24783380003646016,0.00031530149525766553,180.828125,180.89453125,0.06640625,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_split_cache_policy,2.8199981898069382e-05,3.587685157307963e-08,136.87890625,136.87890625,0.0,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,validate_model_config,0.0006117000011727214,7.782228452717131e-07,136.78515625,136.875,0.08984375,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_config_snapshot,0.13381040003150702,0.00017023755115223852,137.44921875,137.62890625,0.1796875,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_kernel_profile,0.1423693000106141,0.00018112643701355467,263.30078125,263.3046875,0.00390625,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_metrics_json,0.06917979998979717,8.801258898181092e-05,284.09765625,284.1796875,0.08203125,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_performance_profile,0.04754169995430857,6.048395771875962e-05,286.07421875,286.12890625,0.0546875,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_run_manifest,0.39119039999786764,0.000497684004488598,137.62890625,137.62890625,0.0,completed
ml1m,cb_asvdpp,2026-05-08T011957Z_ml1m_cb_asvdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_run_manifest,0.03853019996313378,4.9019260727010124e-05,284.1796875,284.24609375,0.06640625,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_cb_diagnostics,0.3122960000182502,0.0009404358154219134,279.53125,282.7421875,3.2109375,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_cluster_artifacts,15.061926199996378,0.045356888486853826,181.09765625,231.03125,49.93359375,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_fit_artifacts,18.124369800032582,0.05457900994859321,181.09765625,237.68359375,56.5859375,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_model_config,5.219999002292752e-05,1.5719298415400384e-07,181.01953125,181.01953125,0.0,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_rating_metrics,0.2872971000033431,0.0008651551172419937,282.48046875,279.25,-3.23046875,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_training_indices,0.49714950000634417,0.0014970963297568347,231.03125,234.203125,3.171875,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_user_cluster_history_index,2.565119400038384,0.007724499047341922,234.203125,237.68359375,3.48046875,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_user_history_index,0.4970906999660656,0.0014969192616425362,231.03125,234.203125,3.171875,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,fit_model,291.6227717999718,0.8781812741030243,237.6875,264.02734375,26.33984375,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,initialize_model,0.00010810000821948051,3.2552808672240997e-07,237.68359375,237.6875,0.00390625,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_ratings_data,0.6190665000467561,0.001864232358844937,137.5390625,180.94921875,43.41015625,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_test_ratings,9.90001717582345e-06,2.981251993266769e-08,181.01953125,181.01953125,0.0,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_train_ratings,1.3899989426136017e-05,4.1857878069396606e-08,181.01953125,181.01953125,0.0,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_validation_ratings,1.0100018698722124e-05,3.0414796603716466e-08,181.01953125,181.01953125,0.0,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,predict_test,0.13870519999181852,0.0004176913500331175,280.18359375,282.48046875,2.296875,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,predict_train,1.0982465000124648,0.0033072160473176966,264.08984375,277.3046875,13.21484375,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,predict_validation,0.14869840000756085,0.00044778447708223023,277.3046875,280.18359375,2.87890625,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_dataset_manifest,0.01024380000308156,3.084777393355671e-05,136.4921875,136.5,0.0078125,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_experiment_config,0.03806579997763038,0.00011462984360849405,136.40625,136.4921875,0.0859375,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_model_profile,0.010022900009062141,3.0182564433626492e-05,136.5,136.52734375,0.02734375,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_model_requirements,0.00013509998098015785,4.068347361770081e-07,137.2421875,137.2421875,0.0,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_split_cache,0.21889750001719221,0.0006591792687400936,180.94921875,181.015625,0.06640625,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_split_cache_policy,1.8200022168457508e-05,5.480682649694521e-08,136.625,136.625,0.0,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,validate_model_config,0.00014070002362132072,4.236984829663737e-07,136.52734375,136.62109375,0.09375,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_config_snapshot,0.14666710002347827,0.00044166750069833297,137.2421875,137.53125,0.2890625,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_kernel_profile,0.11408660002052784,0.00034355587235426906,264.08984375,264.08984375,0.0,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_metrics_json,0.06232999998610467,0.00018769809526460364,282.7421875,282.76953125,0.02734375,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_performance_profile,0.04898149997461587,0.0001475009505934254,283.96484375,283.98046875,0.015625,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_run_manifest,0.4070312000112608,0.0012257176475599443,137.53125,137.5390625,0.0078125,completed
ml1m,cb_svdpp,2026-05-08T011336Z_ml1m_cb_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_run_manifest,0.046274099964648485,0.00013934799334806145,282.76953125,282.76953125,0.0,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_fit_artifacts,5.136630700028036,0.01720565903567965,180.73046875,191.703125,10.97265625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_model_config,7.360003655776381e-05,2.4653069453085847e-07,180.65625,180.66015625,0.00390625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_rating_metrics,0.3199060999904759,0.0010715575250212417,242.4140625,247.28125,4.8671875,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_training_indices,5.136554399970919,0.017205403460995812,180.73046875,191.703125,10.97265625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,build_user_history_index,5.136517699982505,0.0172052805307086,180.73046875,191.703125,10.97265625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,fit_model,278.94070240005385,0.9343398225303835,191.703125,221.9921875,30.2890625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,initialize_model,2.7500034775584936e-05,9.211412099675865e-08,191.703125,191.703125,0.0,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_ratings_data,0.7115453999722376,0.002383392588503939,137.16015625,180.58984375,43.4296875,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_test_ratings,2.4100008886307478e-05,8.072539372012727e-08,180.65625,180.65625,0.0,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_train_ratings,3.419996937736869e-05,1.1455622303828057e-07,180.65234375,180.65234375,0.0,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,load_validation_ratings,3.170000854879618e-05,1.0618235383667745e-07,180.65234375,180.65234375,0.0,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,predict_test,0.11476099997526035,0.0003844034643481754,239.50390625,242.40625,2.90234375,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,predict_train,1.5844177000108175,0.005307165787942104,225.1328125,237.40625,12.2734375,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,predict_validation,0.14681070001097396,0.0004917571448468121,237.40625,239.50390625,2.09765625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_dataset_manifest,0.016114700003527105,5.3977801776063e-05,136.3046875,136.30859375,0.00390625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_experiment_config,0.056036400026641786,0.00018769953472420867,136.22265625,136.3046875,0.08203125,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_model_profile,0.02141190000111237,7.172130375718804e-05,136.30859375,136.328125,0.01953125,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_model_requirements,9.240000508725643e-05,3.095030722021192e-07,136.98828125,136.98828125,0.0,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_split_cache,0.4195492999861017,0.001405322404076965,180.58984375,180.65234375,0.0625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,resolve_split_cache_policy,2.1499989088624716e-05,7.201636697917385e-08,136.421875,136.421875,0.0,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,validate_model_config,0.00020100001711398363,6.732696903069362e-07,136.328125,136.41796875,0.08984375,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_config_snapshot,0.15310689999023452,0.0005128468973304818,136.98828125,137.1484375,0.16015625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_kernel_profile,0.0490962999756448,0.00016445297445459353,225.125,225.1328125,0.0078125,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_metrics_json,0.06332389998715371,0.00021210974578773963,247.33984375,247.41796875,0.078125,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_performance_profile,0.062395600019954145,0.00020900031206528394,249.43359375,249.44921875,0.015625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_run_manifest,0.42206630000146106,0.0014137533477414253,137.15625,137.16015625,0.00390625,completed
ml1m,svdpp,2026-05-08T004906Z_ml1m_svdpp_local_u300_24gb_benchmark_random_v1_tr080_va010_s001_s001,write_run_manifest,0.05164160003187135,0.0001729787119405863,247.41796875,247.41796875,0.0,completed
